ID,Codigo,Link,Nombre,Descripcion/Obervaciones,Tipo,ProcedenciaOC,EsTratoDirecto,EsCompraAgil,CodigoTipo,CodigoAbreviadoTipoOC,DescripcionTipoOC,codigoEstado,Estado,codigoEstadoProveedor,EstadoProveedor,FechaCreacion,FechaEnvio,FechaSolicitudCancelacion,fechaUltimaModificacion,FechaAceptacion,FechaCancelacion,tieneItems,PromedioCalificacion,CantidadEvaluacion,MontoTotalOC,TipoMonedaOC,MontoTotalOC_PesosChilenos,Impuestos,TipoImpuesto,Descuentos,Cargos,TotalNetoOC,CodigoUnidadCompra,RutUnidadCompra,UnidadCompra,CodigoOrganismoPublico,OrganismoPublico,sector,ActividadComprador,CiudadUnidadCompra,RegionUnidadCompra,PaisUnidadCompra,CodigoSucursal,RutSucursal,Sucursal,CodigoProveedor,NombreProveedor,ActividadProveedor,ComunaProveedor,RegionProveedor,PaisProveedor,Financiamiento,PorcentajeIva,Pais,TipoDespacho,FormaPago,CodigoLicitacion,Codigo_ConvenioMarco,IDItem,codigoCategoria,Categoria,codigoProductoONU,NombreroductoGenerico,RubroN1,RubroN2,RubroN3,EspecificacionComprador,EspecificacionProveedor,cantidad,UnidadMedida,monedaItem,precioNeto,totalCargos,totalDescuentos,totalImpuestos,totalLineaNeto,Forma de Pago
48072287,3244-279-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3244-279-AG23,PRODUCTOS LIMPIEZA PADRE ALBERTO HURTADO (EDUCACIÓN),"
PRODUCTOS LIMPIEZA PADRE ALBERTO HURTADO
Orden de Compra codigo: 3244-279-AG23 dirigida a DELTA GENERACION SPA",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-05,2023-05-08,2023-05-08,2023-05-05,2023-05-09,NA,1,0,0,83497659,CLP,83497659,13331559,IVA,0,15000,686661,4165,69.073.500-8,Departamento de Educación,113981,I MUNICIPALIDAD DE SANTO DOMINGO,Municipalidades,NA,Santo Domingo,Región de Valparaíso,Extranjero,1042169,76.539.061-3,Delta Generacion Spa,1635531,DELTA GENERACION SPA,MANTENCION Y REPARACION DE EQUIPOS A DOMICILIO Y ASESORIA EMPRESARIAL,Las Condes,Región Metropolitana de Santiago,NA,279,19,Extranjero,7,2,NA,NA,128414761,14111700,Productos de papel / Productos de papel / Productos de papel de uso personal,14111703,Toallas de papel,Productos de papel,Productos de papel,Productos de papel de uso personal,ESPECIFICACIONES EN DOCUMENTO ADJUNTO,NA,1,Unidad,CLP,686661,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48060272,1969-663-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1969-663-SE23,Adquisición de Insumos Médicos para Unidades Penales Región del Biobío DESDE 1969-4-L123,"Despachar en dependencias del Área Salud Regional, ubicada en O´Higgins Nº77 Poniente, Piso 6, Oficina 608, Comuna Concepción. Coordinar despacho con María Inés Coloma, fono 41-3162753, correo electrónico maria.coloma@gendarmeria.cl.
Facturar a:
Señor (",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-03,2023-05-03,2023-05-03,2023-05-03,2023-05-05,NA,1,3792,25,2427362,CLP,2427362,387562,IVA,0,0,203980,2964,61.004.068-3,Región del Bio Bío,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Gob. Central, Universidades",Gubernamental,Concepción,Región del Biobío,CL,46106,86.821.000-1,INMED DROGUERIA LTDA.,45211,INMED DROGUERIA LTDA.,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENT,Renca,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1969-4-L123,NA,128379138,42142500,Equipamiento y suministros médicos / Suministros y productos clínicos / Agujas clínicas,42142507,Agujas mariposa,Equipamiento y suministros médicos,Suministros y productos clínicos,Agujas clínicas,Mariposa Nº 21,"GCH020107: MARIPOSA SCALP-VEIN 21G X 19 MM (3/4). GREATCARE. ESTERIL., MARCA GREATCARE, PROCEDENCIA CHINA, CERTIFICACIONES ISO 13485:2016, CE, LIBRE VENTA, LIBRE LATEX, VENCIMIENTO 01.05.2027",350,Unidad,CLP,38,0,0,0,13300,30 dias contra la recepcion conforme de la factura
48072363,2832-387-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2832-387-SE23,REQ. N°633 REACTIVOS LABORATORIO,"REQUERIMIENTO N° LABORATORIO CLINICO PERCAPITA
CENTRO LABORATORIO CLINICO
LICITACION 2831-4-LR22",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,5,En proceso,2,En proceso,2023-05-05,2023-05-11,2023-05-11,2023-05-11,NA,NA,1,4,39,273854343,CLP,273854343,43724643,IVA,82,0,23013052,3818,69.260.400-8,DEPARTAMENTO DE SALUD,88203,I MUNICIPALIDAD DE QUILLOTA,Municipalidades,MUNICIPALIDADES,Quillota,Región de Valparaíso,CL,73443,92.999.000-5,Imp. Dist. Arquimed Ltda.,71204,IMPORTADORA Y DISTRIBUIDORA ARQUIMED LTDA,"FABRICACION DE INSTRUMENTOS Y APARATOS PARA MEDIR,",Santiago,Región Metropolitana de Santiago,Chile,2152212999,19,CL,7,2,2831-4-LR22,NA,128414930,41116000,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Reactivos de analizadores clínicos y diagnósticos,41116004,Reactivos de analizadores químicos,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Reactivos de analizadores clínicos y diagnósticos,0903010-ABX CLEANER,NA,3,Unidad no definida,CLP,16782,0,0,0,50346,30 dias contra la recepcion conforme de la factura
48116678,1057551-195-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057551-195-AG23,INSUMOS BODEGA compra ágil: 1057551-233-COT23,Orden de Compra codigo: 1057551-195-AG23 dirigida a MEDICALTEK CHILE S A,AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-11,2023-05-11,2023-05-11,2023-05-11,NA,NA,1,3,14,504560,CLP,504560,80560,IVA,0,0,424000,1057551,61.607.507-1,Bienes y Servicios,7422,SERVICIO DE SALUD VALDIVIA HOSPITAL DE P,Salud,Servicio Público,Paillaco,Región de Los Ríos,Extranjero,52515,96.696.000-0,MedicalTek CHILE S.A.,51283,MEDICALTEK CHILE S A,"VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTAS AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS N.C",Santiago Centro,Región Metropolitana de Santiago,NA,NA,19,Extranjero,7,2,NA,NA,128547818,41112200,Equipamiento para laboratorios / Instrumentos de medida y experimentación / Instrumentos para medir temperatura y calor,41112213,Termómetros de mano,Equipamiento para laboratorios,Instrumentos de medida y experimentación,Instrumentos para medir temperatura y calor,TERMOMETRO AXILAR DIGITAL,NA,100,Unidad,CLP,1700,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48045972,1057491-3216-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1057491-3216-SE23,JTR/EXAMEN PACIENTE/MAYO 2023,"PACIENTE T.M.H.P.
Horario de Bodega lunes a jueves 09:00 a 15:00 horas, viernes 09:00 a 14:00 horas.
Adjuntar a Factura copia de orden de compra estado “aceptada” e incluir en Factura el número de ésta.
Teléfono: 225756290 Bodega Central
Res N°1275 28",SE,"Costo de evaluación desproporcionado, y por monto de contratación inferior a 100 UTM",Si,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-02,2023-05-03,2023-05-02,2023-05-02,NA,NA,1,0,0,15374,CLP,15374,0,Exento,0,0,15374,1057491,61.608.408-9,Bienes y Servicios,6918,SERVICIO DE SALUD ORIENTE HOSPITAL LUIS CALVO MACKENNA,Salud,HOSPITAL,Providencia,Región Metropolitana de Santiago,CL,270599,99.573.490-7,UC CHRISTUS SERVICIOS CLINICOS SpA,265016,UC CHRISTUS SERVICIOS CLINICOS SPA,"COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE IN",Santiago,Región Metropolitana de Santiago,Chile,7745,0,CL,7,2,NA,NA,128336357,85122200,"Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Evaluaciones de salud individuales",85122201,Exámenes médicos,"Salud, servicios sanitarios y alimentación",Medicina y servicios de salud,Evaluaciones de salud individuales,704-0174 EXAMENES_(CONVENIO),"ELECTROFORESIS DE HEMOGLOBINA EXCLUSIVO HEMATOLOGIA




",1,Unidad no definida,CLP,15374,0,0,0,15374,30 dias contra la recepcion conforme de la factura
47959654,2306-502-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2306-502-SE23,"ADQUISICION MATERIAL DE ENSEÑANZA PARA ALUMNOS ESCUELA RURAL CANCHA LARGA, FONDOS SEP, SEGUN LICITACION 2306-8-LR 23 P.PUBLICA DAEM N°05/2023.","ADQUISICION MATERIAL DE ENSEÑANZA PARA ALUMNOS ESCUELA RURAL CANCHA LARGA, FONDOS SEP, SEGUN LICITACION 2306-8-LR 23 P.PUBLICA DAEM N°05/2023.",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-04-18,2023-05-03,2023-05-02,2023-05-02,2023-05-05,NA,1,0,0,1359391383,CLP,1359391383,217045683,IVA,0,0,11423457,3300,69.210.100-6,IMUNI_OSORNO DEPTO EDUCACION,84959,I MUNICIPALIDAD DE OSORNO,Municipalidades,GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| ESTABLECIMIENTOS DE ENSENANZA PRIMARIA| ESTABLECIMIENTOS DE ENSENANZA SECUNDARIA DE FORMACION GENERAL| HOSPITALES Y CLINICAS| SERVICIOS DE INSTITUTOS DE ESTUDIOS - FUND. Y CORP. DE DESARROLLO,Osorno,Región de los Lagos,CL,1126822,76.872.717-1,KAIKEN,1717040,IMPORTADORA HEVIA SPA,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS,Concepción,Región del Biobío,Chile,2152204002,19,CL,7,2,2306-8-LR23,NA,128097968,44122100,"Equipos, accesorios y suministros de oficina / Suministros de oficina / Suministros de sujeción",44122106,Chinches y tachuelas,"Equipos, accesorios y suministros de oficina",Suministros de oficina,Suministros de sujeción,CHINCHES MARIPOSA SIMPLES CAJA,CHINCHES MARIPOSA SIMPLES CAJA,20,Unidad no definida,CLP,2704,0,0,0,54080,30 dias contra la recepcion conforme de la factura
48013302,1079505-208-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1079505-208-AG23,ADQUISICIÓN DE PASTILLAS DELANTERAS Y RECTIFICADO DE DISCO PARA AP-1561,"SE REQUIERE ADQUISICIÓN DE PASTILLAS DE FRENO DELANTERAS Y RECTIFICADO DE DISCOS Y REPARACIÓN DE CILINDROS PARA LA AP-1561.
REMITIR FACTURA A luis.campana@carabineros.cl
",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-04-25,2023-05-05,2023-05-03,2023-05-03,2023-05-05,NA,1,0,0,27500067,CLP,27500067,4390767,IVA,0,0,231093,1079505,60.505.206-1,SECCIÓN COMPRAS IV ZONA,113812,DIRECCION DE LOGISTICA DE CARABINEROS,FFAA,COMPRAS IV ZONA COQUIMBO,La Serena,Región de Coquimbo,Extranjero,1236780,76.853.644-9,frenos continental y casa del freno,1823061,INVERSIONES CONTINENTAL LIMITADA,MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES,Ovalle,Región de Coquimbo,NA,Certificado Disponibilidad Presupuestari,19,Extranjero,12,2,NA,NA,128240867,25171700,Vehículos y equipamiento en general / Componentes para vehículos en general / Sistemas de frenado,25171708,Freno de disco,Vehículos y equipamiento en general,Componentes para vehículos en general,Sistemas de frenado,BALATAS DE FRENO,BALATAS DE FRENO,2,Unidad,CLP,23529,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48115788,1053139-88-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1053139-88-AG23,"Estanques cilíndrico, para Laboratorio LIMZA de DIM","O.C/2023050268, Plazo de Entrega 26.05.2023 (la OC deberá ser aceptada por el proveedor dentro de los 3 días hábiles siguientes al envío), Garantía 6 Meses. Pago a 30 días con recepción conforme del producto, facturar en números enteros y por la totalidad",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-11,2023-05-11,2023-05-11,2023-05-11,NA,NA,1,490909090909091,11,9918531,CLP,9918531,1583631,IVA,0,0,833490,1053139,70.770.800-k,Facultad de Ingeniería,204439,UNIVERSIDAD DE TARAPACA,"Gob. Central, Universidades",Educación,Arica,Región de Arica y Parinacota,Extranjero,22115,79.889.650-4,FERRETERIAS IBERIA LTDA,22627,FERRETERIAS IBERIA LTDA,VENTA AL POR MENOR DE ARTICULOS DE FERRETERIA Y MATERIALES DE CONSTRUC,Arica,Región de Arica y Parinacota,NA,O.C N° 2023050268,19,Extranjero,7,2,NA,NA,128545074,47101500,"Equipos y suministros de limpieza / Tratamiento, suministros y eliminación de agua y aguas residuales / Equipos para el tratamiento y suministro de agua",47101532,Estanques de decantación,Equipos y suministros de limpieza,"Tratamiento, suministros y eliminación de agua y aguas residuales",Equipos para el tratamiento y suministro de agua,Estanque cilíndrico de Polietileno de 1.000 Lts,Estanque Tricapa Antibacterial 1000 Lts,2,Unidad,CLP,149418,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48021970,1126922-1064-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1126922-1064-SE23,RBD 7722 SEP PG02 ADQUISICIÓN DE MATERIALES DE ENSEÑANZA PARA COLEGIO ROSITA NOVARO,"Se debe enviar el archivo XML de la factura a la casilla dipresrecepcion@custodium.com
		
Solicitud N°: 1824		
COLEGIO ROSITA NOVARO DE NOVARO. Dirección: Del Puente #650, Puerto Varas.		
Contacto Escuela: Beatriz Neumann Asenjo.		
Correo: beatriz.ne",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-04-26,2023-05-03,2023-04-26,2023-04-26,2023-05-05,NA,1,0,0,900064354,CLP,900064354,143707754,IVA,0,0,7563566,1126922,62.000.800-1,SERVICIO LOCAL DE EDUCACION PUBLICA DE LLANQUIHUE,1717137,SERVICIO LOCAL DE EDUCACION PUBLICA DE LLANQUIHUE,Otros,"Enseñanza preescolar,Primaria,Secundaria Científic",Frutillar,Región de los Lagos,CL,36313,9.681.827-0,VERÓNICA CÁCERES TORRES - Casa Matriz,35906,VERÓNICA BEATRIZ CÁCERES TORRES,VENTA AL POR MAYOR DE LIBROS| VENTA AL POR MAYOR D,Puerto Montt,Región de los Lagos,Chile,NA,19,CL,7,2,1126922-55-LQ22,NA,128266935,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111525,Papel multiuso,Productos de papel,Productos de papel,Papel de imprenta y escritura,ESTUCHE CARTULINA ESPAÑOLA,NA,50,Unidad no definida,CLP,1740,0,0,0,87000,30 dias contra la recepcion conforme de la factura
48046503,1171142-1296-CC23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1171142-1296-CC23,ENTERALES MES DE ABRIL 2023 DESDE 1122317-8-LR21 ABBOTT,"DIRECCIÓN DESPACHO Ruta 194 kilómetro 0,7, localidad de Makewe, Padre las Casas, región de la Araucanía. De lunes a viernes Mañana: 8:15 a 12:30 horas. Tarde: 14:00 a 15:15 horas PROGRAMACIÓN MES CONSIDERACIONES PARA EMITIR FACTURA, EL SISTEMA NO LO RECON",CC,Proveniente de licitación pública,No,No,14,CC,Compra Coordinada,6,Aceptada,4,Aceptada,2023-05-02,2023-05-04,2023-05-02,2023-05-09,2023-05-04,NA,1,486363636363636,22,19679744,CLP,19679744,3142144,IVA,0,0,1653760,1171142,62.000.830-3,HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS,1759990,HOSPITAL COMPLEJO ASISTENCIAL PADRE LAS CASAS,Otros,HOSPITAL,Padre Las Casas,Región de la Araucanía,CL,23890,81.378.300-2,Abbott Laboratories de Chile Ltda.,24321,ABBOTT LABORATORIES DE CHILE LTDA,VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.,Huechuraba,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,1122317-8-LR21,NA,128338048,42231800,Equipamiento y suministros médicos / Nutrición clínica / Fórmulas y productos para apoyo nutritivo,42231803,Fórmulas suplementarias para enfermedades específi,Equipamiento y suministros médicos,Nutrición clínica,Fórmulas y productos para apoyo nutritivo,(51191915-3-5881) ENSURE COMPACT RPB BOTELLA 125 ML,ENSURE COMPACT RPB BOTELLA 125 ML,240,Unidad,CLP,1100,0,0,0,264000,30 dias contra la recepcion conforme de la factura
48102238,3709-471-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3709-471-SE23,"COMPRA MATERIALES DE LIBRERIA ( 3709-2-LQ23), ESCUELA PATRICIO LYNCH  , SEP","COMPRA MATERIALES DE LIBRERIA ( 3709-2-LQ23), ESCUELA PATRICIO LYNCH
FONDOS: SEP
SOLICITUD: C-4884
PREO: 430
CUENTA: 2152204002008",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-10,2023-05-11,2023-05-10,2023-05-10,NA,NA,1,282857142857143,7,6206445,CLP,6206445,990945,IVA,0,0,5215500,4629,69.180.900-5,Educación,116399,I MUNICIPALIDAD DE VICTORIA,Municipalidades,NA,Victoria,Región de la Araucanía,CL,219588,9.983.363-7,"LIBRERÍA, DEPORTES Y DIDÁCTICOS """"CIENPIES""""",214990,INGRID XIMENA SAAVEDRA GÓMEZ,VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS,Chillán,Región del Ñuble,Chile,430,19,CL,7,2,3709-2-LQ23,NA,128512045,44121700,"Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura",44121707,Lápices de colores,"Equipos, accesorios y suministros de oficina",Suministros de oficina,Instrumentos de escritura,LAPICES SCRIPTO 12 COLORES ARTEL,LAPICES SCRIPTO 12 COLORES ARTEL,60,Unidad no definida,CLP,1300,0,0,0,78000,30 dias contra la recepcion conforme de la factura
48102753,3892-468-AG23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3892-468-AG23,MATERIAL DE ESCRITORIO PARA EC F-785,"FONDOS: SEP
USO: DESTINADO A ESC F-785
SOLICITUD: 16/26-04-2023/ESC F-785

NOTAS
EL NUMERO DE LA PRESENTE ORDEN DEBE SER SEÑALADO EN LA RESPECTIVA FACTURA 
PARA EL PAGO DE LA FACTURA LA ORDEN DEBE ESTAR EN ESTADO """"ACEPTADA"""" EN EL SISTEMA DE COMPRAS",AG,Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones),Si,Si,13,AG,Compra Ágil,6,Aceptada,4,Aceptada,2023-05-10,2023-05-10,2023-05-10,2023-05-10,2023-05-11,NA,1,46745027124774,553,187927894,CLP,187927894,30005294,IVA,0,0,1579226,4812,69.160.300-8,Educación,118096,I MUNICIPALIDAD DE LEBU,Municipalidades,-,Lebu,Región del Biobío,Extranjero,50224,96.556.940-5,PRISA S A. - sucursal,49120,PROVEEDORES INTEGRALES PRISA S A,"VENTA AL POR MAYOR DE MATERIAS PRIMAS AGRICOLAS| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| VENTA AL POR MENOR DE OTROS PRODUCTOS EN PEQUENOS ALMACENES NO ESPECIA| VENTA AL POR MEN",Cerrillos,Región Metropolitana de Santiago,NA,2152204001,19,Extranjero,7,2,NA,NA,128506083,14111500,Productos de papel / Productos de papel / Papel de imprenta y escritura,14111531,Libros o cuadernos de registro,Productos de papel,Productos de papel,Papel de imprenta y escritura,CAJA DE CORCHETES 26/6 5000 UNIDADES,NA,20,Unidad,CLP,511,0,0,NA,NA,30 dias contra la recepcion conforme de la factura
48055217,1391-853-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1391-853-CM23,"CCP CAUQUENES, FOSOAD Nº 153, COMPRA DE ALIMENTOS","FACTURAR A: DIR. REG. GENDARMERÍA DE CHILE, REGIÓN DEL MAULE, RUT 61.004.051-9. GIRO: ACTIVIDADES DE LA ADMINISTRACIÓN PÚBLICA. DIR: 4 NORTE Nº 1246, TALCA. ENTREGA EL 09/05/2023",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,12,Recepcion Conforme,7,Recepcion Conforme,2023-05-03,2023-05-03,2023-05-03,2023-05-09,2023-05-04,NA,1,45,2,954678,CLP,954678,0,Exento,0,0,954678,2387,61.004.051-9,Región del Maule,6925,DIRECCION GENERAL DE GENDARMERIA DE CHIL,"Gob. Central, Universidades",Gubernamental,Cauquenes,Región del Maule,CL,751898,76.287.511-k,SOCIEDAD COMERCIAL MAULE LTDA,1350453,SOCIEDAD COMERCIAL MAULE LTDA,VENTA AL POR MAYOR DE ENSERES DOMESTICOS,NA,NA,CL,1534,0,CL,12,2,NA,2239-7-LR17,128363359,NA,NA,0,MANZANA - FUJI GRANDE KILO APROX. VII REGION,NA,NA,NA,(1468896) MANZANA - FUJI GRANDE KILO APROX. VII REGION,(1468896) MANZANA - FUJI GRANDE KILO APROX. VII REGION ; Región del Maule ; Cauquenes; Av. Comunidad Redentorista Nº 75.,30,NA,CLP,1496,0,0,0,44880,30 dias contra la recepcion conforme de la factura
48063901,2080-3402-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2080-3402-SE23,COT 2416,"SOLICITUD DEPTO RRFF, COTIZACION 2416
REX TD 4619 DE FECHA 13/10/2022
ID 613-2332-TD22
Se solicita flete pagado para producto puesto en bodega, además se debe adjuntar Orden de Compra. Indicar en dicho documento la OC y forma de pago. Enviar archivo XM",SE,"licitación pública previa sin ofertas, o con ofertas inadmisibles",Si,No,8,SE,Sin emisión automática,6,Aceptada,4,Aceptada,2023-05-04,2023-05-05,2023-05-04,2023-05-10,2023-05-05,NA,1,0,0,15550801,CLP,15550801,2482901,IVA,0,0,130679,3075,61.602.138-9,Hospital Regional Rancagua - HRR,7374,SERVICIO DE SALUD DEL LIBERTADOR B O'HIGGINS HOSPITAL REG RANCAGUA,Salud,HOSPITALES Y CLINICAS,Rancagua,Región del Libertador General Bernardo O´Higgins,CL,805780,12.695.077-2,Marco Castillo,1402758,JAIME ANDRÉS CASTILLO RAMOS,"Fabricación,Instalación y Reparación de Ventanas d",NA,NA,NA,8233,19,CL,7,2,NA,NA,128389673,30171700,"Artículos para estructuras, obras y construcciones / Puertas, ventanas y vidrios / Productos de vidrio y cristal",30171706,Vidrio templado,"Artículos para estructuras, obras y construcciones","Puertas, ventanas y vidrios",Productos de vidrio y cristal,"COTIZACION 2416
REX TD 4619 DE FECHA 13/10/2022
ID 613-2332-TD22
SERV-0031","COTIZACION 2416
REX TD 4619 DE FECHA 13/10/2022
ID 613-2332-TD22
SERV-0031",1,Global,CLP,130679,0,0,0,130679,30 dias contra la recepcion conforme de la factura
48063491,937232-466-SE23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=937232-466-SE23,OC DESDE 937232-38-LE23 ADQUISICION ARTICULOS DE ESCRITORIO,"Enviar productos con GD.
El incumplimiento en el plazo de entrega podrá generar multas.
Al facturar debe incorporar la OC en la fila 801 y enviar a la Casilla dipresrecepcion@custodium.com (de SII) de no considerar estos datos
serán rechazadas.
Horari",SE,Proveniente de licitación pública,No,No,8,SE,Sin emisión automática,5,En proceso,2,En proceso,2023-05-04,2023-05-04,2023-05-04,2023-05-04,NA,NA,1,0,0,2590154,CLP,2590154,413554,IVA,0,0,21766,937232,61.980.620-4,Centro de Referencia de Salud Hospital Provincia Cordillera,1530575,CENTRO DE REFERENCIA DE SALUD HOSPITAL PROVINCIA CORDILLERA,Salud,Salud,Puente Alto,Región Metropolitana de Santiago,CL,1172664,77.152.668-3,IGESCOM 1,1761473,COMERCIALIZADORA IGESCOM SPA,VENTA AL POR MAYOR DE ARTICULOS DE PAPELERIA Y ESC,Renca,Región Metropolitana de Santiago,Chile,NA,19,CL,7,2,937232-38-LE23,NA,128388697,60124100,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos / Equipos de arte y manualidades, accesorios y suministros / Materiales de proyecto multicultural y accesorios",60124102,Productos de artesanía multicultural,"Instrumentos musicales, juegos, juguetes, artesanías y materiales educativos","Equipos de arte y manualidades, accesorios y suministros",Materiales de proyecto multicultural y accesorios,EC02-0553	BOLSA DE GLOBOS X 25 UNIDADES (BS25),Globos Glam N°9 Azul Liso Bolsa De 25 Unidades,2,Bolsa,CLP,641,0,0,0,1282,30 dias contra la recepcion conforme de la factura
48115437,3480-171-CM23,http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3480-171-CM23,RANCHO DE TROPA,"Orden de Compra codigo: 3480-171-CM23 dirigida a CASO Y CIA SAC
Adquisición de víveres para el Rancho de Tropa
SIC: 285269/285270
OC:279633/279634
ÍTEM: 2201001
GIRO:DEFENSA
RAZÓN SOCIAL:DESTACAMENTO DE MONTAÑA N.° ARAUCO
CRÉDITO",CM,Proveniente de convenio marco,No,No,9,CM,Convenio Marco,4,Enviada a proveedor,1,Nueva orden de compra,2023-05-11,2023-05-11,2023-05-11,2023-05-11,NA,NA,1,0,0,3276800,CLP,3276800,0,Exento,0,0,3276800,4401,61.101.471-6,Destacamento Montaña Nº 9 Arauco - DESMÑA N° 9,111870,COMANDO DE APOYO A LA FUERZA,FFAA,NA,NA,NA,CL,35043,92.423.000-2,CASO Y CIA. S.A.C.,34704,CASO Y CIA SAC,"MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MAYOR DE OTROS ENSERES DOMESTICOS N.C.P.| SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS",NA,NA,CL,FONDOS PRESUPUESTARIOS,0,CL,12,2,NA,2239-7-LR17,128544044,NA,NA,0,SALSA DE TOMATE CAROZZI POMAROLA TRIPLE CONCENTRADO 1 KG X REGION,NA,NA,NA,(1824129) SALSA DE TOMATE CAROZZI POMAROLA TRIPLE CONCENTRADO 1 KG X REGION,"(1824129) SALSA DE TOMATE CAROZZI POMAROLA TRIPLE CONCENTRADO 1 KG X REGION ; Región de los Lagos ; Osorno; cañal bajo,s/n",500,NA,CLP,2896,0,0,0,1448000,30 dias contra la recepcion conforme de la factura
